user_id,date_served,marketing_channel,variant,language_displayed,converted
a6821,1/15/18,Email,control,English,False
a6822,1/3/18,House Ads,personalization,English,False
a6823,1/15/18,Email,control,English,False
a6824,1/3/18,House Ads,personalization,English,False
a6825,1/15/18,Email,control,English,False
a6826,1/3/18,Push,personalization,English,False
a6827,1/15/18,Email,control,English,False
a6828,1/3/18,Facebook,personalization,English,False
a6829,1/15/18,Email,control,English,False
a6830,1/3/18,Instagram,personalization,English,False
a6831,1/15/18,Email,control,English,False
a6832,1/4/18,Instagram,personalization,English,False
a6833,1/15/18,Email,control,English,False
a6834,1/4/18,Facebook,personalization,English,False
a6835,1/15/18,Email,control,English,False
a6836,1/4/18,House Ads,personalization,English,False
a6837,1/15/18,Email,control,English,False
a6838,1/4/18,House Ads,personalization,English,False
a6839,1/15/18,Email,control,English,False
a6840,1/4/18,House Ads,personalization,English,False
a6841,1/15/18,Email,control,English,False
a6842,1/4/18,Push,personalization,English,False
a6843,1/15/18,Email,control,English,False
a6844,1/4/18,Facebook,personalization,English,False
a6845,1/15/18,Email,control,English,False
a6846,1/5/18,Instagram,personalization,English,False
a6847,1/15/18,Email,control,English,False
a6848,1/5/18,Instagram,personalization,English,False
a6849,1/15/18,Email,control,English,False
a6850,1/5/18,Facebook,personalization,English,False
a6851,1/15/18,Email,control,English,False
a6852,1/5/18,House Ads,personalization,English,False
a6853,1/15/18,Email,control,English,False
a6854,1/5/18,House Ads,personalization,English,False
a6855,1/15/18,Email,control,English,False
a6856,1/5/18,House Ads,personalization,English,False
a6857,1/15/18,Email,control,English,False
a6858,1/5/18,Push,personalization,English,False
a6859,1/15/18,Email,control,English,False
a6860,1/6/18,Facebook,personalization,English,False
a6861,1/15/18,Email,control,English,False
a6862,1/6/18,Instagram,personalization,English,False
a6863,1/15/18,Email,control,English,False
a6864,1/6/18,Instagram,personalization,English,False
a6865,1/15/18,Email,control,English,False
a6866,1/6/18,Facebook,personalization,English,False
a6867,1/15/18,Email,control,English,False
a6868,1/6/18,House Ads,personalization,English,False
a6869,1/15/18,Email,control,English,False
a6870,1/6/18,House Ads,personalization,English,False
a6871,1/15/18,Email,control,English,False
a6872,1/6/18,House Ads,personalization,English,False
a6873,1/15/18,Email,control,English,False
a6874,1/7/18,Push,personalization,English,False
a6875,1/15/18,Email,control,English,False
a6876,1/7/18,Facebook,personalization,English,False
a6877,1/15/18,Email,control,English,False
a6878,1/7/18,Instagram,personalization,English,False
a6879,1/15/18,Email,control,English,False
a6880,1/7/18,Instagram,personalization,English,False
a6881,1/15/18,Email,control,English,False
a6882,1/7/18,Facebook,personalization,English,False
a6883,1/15/18,Email,control,English,False
a6884,1/7/18,House Ads,personalization,English,False
a6885,1/15/18,Email,control,English,False
a6886,1/8/18,House Ads,personalization,English,False
a6887,1/15/18,Email,control,English,False
a6888,1/8/18,House Ads,personalization,English,False
a6889,1/15/18,Email,control,English,False
a6890,1/8/18,Push,personalization,English,False
a6891,1/15/18,Email,control,English,False
a6892,1/8/18,Facebook,personalization,English,False
a6893,1/15/18,Email,control,English,False
a6894,1/8/18,Instagram,personalization,English,False
a6895,1/15/18,Email,control,English,False
a6896,1/8/18,Instagram,personalization,English,False
a6897,1/15/18,Email,control,English,False
a6898,1/8/18,Facebook,personalization,English,False
a6899,1/15/18,Email,control,English,False
a6900,1/9/18,House Ads,personalization,English,False
a6901,1/15/18,Email,control,English,False
a6902,1/9/18,House Ads,personalization,English,False
a6903,1/15/18,Email,control,English,False
a6904,1/9/18,House Ads,personalization,English,False
a6905,1/15/18,Email,control,English,False
a6906,1/9/18,Push,personalization,English,False
a6907,1/15/18,Email,control,English,False
a6908,1/9/18,Facebook,personalization,English,False
a6909,1/15/18,Email,control,English,False
a6910,1/9/18,Instagram,personalization,English,False
a6911,1/15/18,Email,control,English,False
a6912,1/9/18,Instagram,personalization,English,False
a6913,1/15/18,Email,control,English,False
a6914,1/10/18,Facebook,personalization,English,False
a6915,1/15/18,Email,control,English,False
a6916,1/10/18,House Ads,personalization,English,False
a6917,1/15/18,Email,control,English,False
a6918,1/10/18,House Ads,personalization,English,False
a6919,1/15/18,Email,control,English,False
a6920,1/10/18,House Ads,personalization,English,False
a6921,1/15/18,Email,control,English,False
a6922,1/10/18,Push,personalization,English,False
a6923,1/15/18,Email,control,English,False
a6924,1/10/18,Facebook,personalization,English,False
a6925,1/15/18,Email,control,English,False
a6926,1/10/18,Instagram,personalization,English,False
a6927,1/15/18,Email,control,English,False
a6928,1/11/18,Instagram,personalization,English,False
a6929,1/15/18,Email,control,English,False
a6930,1/11/18,Facebook,personalization,English,False
a6931,1/15/18,Email,control,English,False
a6932,1/11/18,House Ads,personalization,English,False
a6933,1/15/18,Email,control,English,False
a6934,1/11/18,House Ads,personalization,English,False
a6935,1/15/18,Email,control,English,False
a6936,1/11/18,House Ads,personalization,English,False
a6937,1/15/18,Email,control,English,False
a6938,1/11/18,Push,personalization,English,False
a6939,1/15/18,Email,control,English,False
a6940,1/11/18,Facebook,personalization,English,False
a6941,1/15/18,Email,control,English,False
a6942,1/12/18,Instagram,personalization,English,False
a6943,1/15/18,Email,control,English,False
a6944,1/12/18,Instagram,personalization,English,False
a6945,1/15/18,Email,control,English,False
a6946,1/12/18,Facebook,personalization,English,False
a6947,1/15/18,Email,control,English,False
a6948,1/12/18,House Ads,personalization,English,False
a6949,1/15/18,Email,control,English,False
a6950,1/12/18,House Ads,personalization,English,False
a6951,1/15/18,Email,control,English,False
a6952,1/12/18,House Ads,personalization,English,False
a6953,1/15/18,Email,control,English,False
a6954,1/12/18,Push,personalization,English,False
a6955,1/15/18,Email,control,English,False
a6956,1/13/18,Facebook,personalization,English,False
a6957,1/15/18,Email,control,English,False
a6958,1/13/18,Instagram,personalization,English,False
a6959,1/15/18,Email,control,English,False
a6960,1/13/18,Instagram,personalization,English,False
a6961,1/15/18,Email,control,English,False
a6962,1/13/18,Facebook,personalization,English,False
a6963,1/15/18,Email,control,English,False
a6964,1/13/18,House Ads,personalization,English,False
a6965,1/15/18,Email,control,English,False
a6966,1/13/18,House Ads,personalization,English,False
a6967,1/15/18,Email,control,English,False
a6968,1/13/18,House Ads,personalization,English,False
a6969,1/15/18,Email,control,English,False
a6970,1/14/18,Push,personalization,English,False
a6971,1/15/18,Email,control,English,False
a6972,1/14/18,Facebook,personalization,English,False
a6973,1/15/18,Email,control,English,False
a6974,1/14/18,Instagram,personalization,English,False
a6975,1/15/18,Email,control,English,False
a6976,1/14/18,Instagram,personalization,English,False
a6977,1/15/18,Email,control,English,False
a6978,1/14/18,Facebook,personalization,English,False
a6979,1/15/18,Email,control,English,False
a6980,1/14/18,House Ads,personalization,English,False
a6981,1/15/18,Email,control,English,False
a6982,1/14/18,House Ads,personalization,English,False
a6983,1/15/18,Email,control,English,False
a6984,1/15/18,House Ads,personalization,English,False
a6985,1/15/18,Email,control,English,False
a6986,1/15/18,Push,personalization,English,False
a6987,1/15/18,Email,control,English,False
a6988,1/15/18,Facebook,personalization,English,False
a6989,1/15/18,Email,control,English,False
a6990,1/15/18,Instagram,personalization,English,False
a6991,1/15/18,Email,control,English,False
a6992,1/15/18,Instagram,personalization,English,False
a6993,1/15/18,Email,personalization,English,False
a6994,1/15/18,Email,personalization,English,False
a6995,1/15/18,Email,personalization,English,False
a6996,1/15/18,Email,personalization,English,False
a6997,1/15/18,Email,personalization,English,False
a6998,1/15/18,Email,personalization,English,False
a6999,1/15/18,Email,personalization,English,False
a7000,1/15/18,Email,personalization,English,False
a7001,1/15/18,Email,personalization,English,False
a7002,1/15/18,Email,personalization,English,False
a7003,1/15/18,Email,personalization,English,False
a7004,1/15/18,Email,personalization,English,False
a7005,1/15/18,Email,personalization,English,False
a7006,1/15/18,Email,personalization,English,False
a7007,1/15/18,Email,personalization,English,False
a7008,1/15/18,Email,personalization,English,False
a7009,1/15/18,Email,personalization,English,False
a7010,1/15/18,Email,personalization,English,False
a7011,1/15/18,Email,personalization,English,False
a7012,1/15/18,Email,personalization,English,False
a7013,1/15/18,Email,personalization,English,False
a7014,1/15/18,Email,personalization,English,False
a7015,1/15/18,Email,personalization,English,False
a7016,1/15/18,Email,personalization,English,False
a7017,1/15/18,Email,personalization,English,False
a7018,1/15/18,Email,personalization,English,False
a7019,1/15/18,Email,personalization,English,False
a7020,1/15/18,Email,personalization,English,False
a7021,1/15/18,Email,personalization,English,False
a7022,1/15/18,Email,personalization,English,False
a7023,1/15/18,Email,personalization,English,False
a7024,1/15/18,Email,personalization,English,False
a7025,1/15/18,Email,personalization,English,False
a7026,1/15/18,Email,personalization,English,False
a7027,1/15/18,Email,personalization,English,False
a7028,1/15/18,Email,personalization,English,False
a7029,1/15/18,Email,personalization,English,False
a7030,1/15/18,Email,personalization,English,False
a7031,1/15/18,Email,personalization,English,False
a7032,1/15/18,Email,personalization,English,False
a7033,1/15/18,Email,personalization,English,False
a7034,1/15/18,Email,personalization,English,False
a7035,1/15/18,Email,personalization,English,False
a7036,1/15/18,Email,personalization,English,False
a7037,1/15/18,Email,personalization,English,False
a7038,1/15/18,Email,personalization,English,False
a7039,1/15/18,Email,personalization,English,False
a7040,1/15/18,Email,personalization,English,False
a7041,1/15/18,Email,personalization,English,False
a7042,1/15/18,Email,personalization,English,False
a7043,1/15/18,Email,personalization,English,False
a7044,1/15/18,Email,personalization,English,False
a7045,1/15/18,Email,personalization,English,False
a7046,1/15/18,Email,personalization,English,False
a7047,1/15/18,Email,personalization,English,False
a7048,1/15/18,Email,personalization,English,False
a7049,1/15/18,Email,personalization,English,False
a7050,1/15/18,Email,personalization,English,False
a7051,1/15/18,Email,personalization,English,False
a7052,1/15/18,Email,personalization,English,False
a7053,1/15/18,Email,personalization,English,False
a7054,1/15/18,Email,personalization,English,False
a7055,1/15/18,Email,personalization,English,False
a7056,1/15/18,Email,personalization,English,False
a7057,1/15/18,Email,personalization,English,False
a7058,1/15/18,Email,personalization,English,False
a7059,1/15/18,Email,personalization,English,False
a7060,1/15/18,Email,personalization,English,False
a7061,1/15/18,Email,personalization,English,False
a7062,1/15/18,Email,personalization,English,False
a7063,1/15/18,Email,personalization,English,False
a7064,1/15/18,Email,personalization,English,False
a7065,1/15/18,Email,personalization,English,False
a7066,1/15/18,Email,personalization,English,False
a7067,1/15/18,Email,personalization,English,False
a7068,1/15/18,Email,personalization,English,False
a7069,1/15/18,Email,personalization,English,False
a7070,1/15/18,Email,personalization,English,False
a7071,1/15/18,Email,personalization,English,False
a7072,1/15/18,Email,personalization,English,False
a7073,1/15/18,Email,personalization,English,False
a7074,1/15/18,Email,personalization,English,False
a7075,1/15/18,Email,personalization,English,False
a7076,1/15/18,Email,personalization,English,False
a7077,1/15/18,Email,personalization,English,False
a7078,1/15/18,Email,personalization,English,False
a7079,1/15/18,Email,personalization,English,False
a7080,1/15/18,Email,personalization,English,False
a7081,1/15/18,Email,personalization,English,False
a7082,1/15/18,Email,personalization,English,False
a7083,1/15/18,Email,personalization,English,False
a7084,1/15/18,Email,personalization,English,False
a7085,1/15/18,Email,personalization,English,False
a7086,1/15/18,Email,personalization,English,False
a7087,1/15/18,Email,personalization,English,False
a7088,1/15/18,Email,personalization,English,False
a7089,1/15/18,Email,personalization,English,False
a7090,1/15/18,Email,personalization,English,False
a7091,1/15/18,Email,personalization,English,False
a7092,1/15/18,Email,personalization,English,False
a7093,1/15/18,Email,personalization,English,False
a7094,1/15/18,Email,personalization,English,False
a7095,1/15/18,Email,personalization,English,False
a7096,1/15/18,Email,personalization,English,False
a7097,1/15/18,Email,personalization,English,False
a7098,1/15/18,Email,personalization,English,False
a7099,1/15/18,Email,personalization,English,False
a7100,1/15/18,Email,personalization,English,False
a7101,1/15/18,Email,personalization,English,False
a7102,1/15/18,Email,personalization,English,False
a7103,1/15/18,Email,personalization,English,False
a7104,1/15/18,Email,personalization,English,False
a7105,1/15/18,Email,personalization,English,False
a7106,1/15/18,Email,personalization,English,False
a7107,1/15/18,Email,personalization,English,False
a7108,1/15/18,Email,personalization,English,False
a7109,1/15/18,Email,personalization,English,False
a7110,1/15/18,Email,personalization,English,False
a7111,1/15/18,Email,personalization,English,False
a7112,1/15/18,Email,personalization,English,False
a7113,1/15/18,Email,personalization,English,False
a7114,1/15/18,Email,personalization,English,False
a7115,1/15/18,Email,personalization,English,False
a7116,1/15/18,Email,personalization,English,False
a7117,1/15/18,Email,personalization,English,False
a7118,1/15/18,Email,personalization,English,False
a7119,1/15/18,Email,personalization,English,False
a7120,1/15/18,Email,personalization,English,False
a7121,1/15/18,Email,personalization,English,False
a7122,1/15/18,Email,personalization,English,False
a7123,1/15/18,Email,personalization,English,False
